gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure
0,0,1,1,1.490341329859212,1,0,2,1,1,1,1,1,1,2,0,0,-1.4974224132778524,-0.4005542940584762,0,-0.2687668160530147
0,0,1,1,1.6125732136881423,1,2,1,2,2,2,0,2,2,2,0,1,1.4925554678152089,2.579181726482503,0,1.5994199237525561
1,0,1,1,1.082901717096109,1,0,2,1,1,1,1,1,1,2,0,1,-1.5123806127941604,-0.4811592439323028,0,-0.4443240197481368
0,0,1,0,-0.506112772679992,1,0,1,2,2,0,2,2,0,0,1,2,1.055443637505328,-0.1683793905494384,0,0.3326914467260488
1,0,1,1,-0.3431369275747509,1,2,2,1,1,1,1,1,1,2,1,0,-1.3528264846202114,-0.7482100165575201,0,2.1804998425723965
1,0,0,0,1.082901717096109,1,2,1,0,2,2,2,2,2,0,1,2,1.5474021993750031,1.8690684420303008,0,1.7259816034296844
1,0,1,1,1.6125732136881423,1,2,1,0,2,2,2,2,2,2,1,0,1.577318598407619,2.5405116451664616,0,1.5754395667754
1,0,0,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.46418196990828,-0.9982088936566104,0,0.7796996088745239
0,0,1,0,-0.22090504374582,1,0,1,2,0,0,2,2,2,1,1,1,1.233280009532542,0.1755262384962527,0,-0.7945777765862987
0,0,0,0,-0.7505765403378537,1,0,1,0,2,0,2,0,0,0,1,1,0.5069763219073791,-0.5166307161263678,0,0.6883118354509443
1,0,1,1,1.5718292524118322,1,2,1,2,0,2,0,2,2,2,0,2,1.354607627831482,2.2598502392429,0,1.4377199277691013
1,0,0,1,-0.791320501614164,1,0,1,0,0,0,0,2,0,0,1,1,0.4488055460106269,-0.5511977540169769,0,0.6965543706912988
1,0,0,0,0.4717422979514547,1,0,1,0,0,0,0,0,0,0,0,1,0.1346833561681651,0.2980881163011186,0,0.6318876165982338
0,0,0,0,0.0235587239120416,1,0,1,0,2,0,2,0,0,1,1,0,0.503652277570422,0.1771586321171238,0,7.519873859830434
1,0,1,1,1.6125732136881423,0,1,0,2,2,2,2,0,2,2,1,1,-0.3107385849841083,0.8364471205897712,0,0.518703345367321
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,2,0,0,2,0.5019902554019434,-0.9721126550959271,1,0.759315872436026
0,0,0,0,-0.5468567339563023,1,0,1,2,0,2,2,2,2,0,1,2,1.3895100933695332,-0.1539084416941483,1,0.2814419794754629
1,0,1,0,1.2866215234776603,1,0,1,0,2,2,2,2,2,1,1,1,1.251562253385807,1.9283419779665276,0,1.4987639665426515
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,1,-0.62486077482657,-0.9700831927564656,1,0.7826381629644511
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,2,-1.3145999747452028,-0.996223550063659,0,0.7781488596949258
1,0,0,1,1.1643896396487294,1,0,2,1,1,1,1,1,1,2,0,3,-1.4974224132778524,-0.5113805852916741,0,-0.43918338662472667
0,0,1,1,-0.1394171211931994,1,0,2,1,1,1,1,1,1,1,0,2,-1.4891123024354591,-0.7691002430300198,0,5.516540841237335
1,1,1,0,-0.3838808888510611,1,2,1,0,0,0,0,0,2,0,0,2,0.7313493146519946,-0.1356432806389955,0,0.35334731313395146
0,0,1,0,1.0014137945434884,0,1,0,2,2,2,0,2,2,0,1,0,-0.2010451218645185,0.5091963183516167,0,0.5084774357274982
1,0,1,1,1.6125732136881423,0,1,0,2,2,2,2,0,0,2,0,1,-0.6497911073537496,0.3778768693645097,0,0.23433160501299746
1,0,1,0,1.368109446030281,0,1,0,2,2,2,2,2,0,2,1,0,-0.2725120751090997,0.6643840092006505,0,0.4856219735405185
1,0,1,1,1.3273654847539706,1,2,0,0,2,2,2,2,2,2,1,0,0.6449241618911058,1.3417391243691557,0,1.010828697732674
0,0,0,0,-0.9950403079957154,1,0,1,0,0,0,0,2,0,0,1,0,0.5053142997389005,-0.7317978428557886,0,0.7354454256529874
0,0,0,0,-1.1580161531009563,1,0,1,0,0,0,0,0,0,0,1,2,0.17789593254861,-0.8889708772977739,1,0.7676670786648976
0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,0,-1.3312201964299892,-0.1969462789146834,0,-0.12529750201078574
1,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,1,1,2,-1.4824642137615447,-0.9984515467624158,0,0.779889144885364
1,0,1,0,-1.1580161531009563,1,0,0,0,0,0,2,0,0,0,0,3,-0.4902369791798008,-0.9282365616917014,1,0.8015747960044021
0,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,1,1,0,-1.5107185906256817,-0.910589063087689,0,1.094373217099588
1,0,0,0,-0.3431369275747509,0,1,0,2,0,0,0,2,2,1,1,3,-0.4719547353265357,-0.4387831879094181,0,1.2787407960159902
0,0,1,1,-0.0579291986405789,1,0,0,2,0,2,2,2,2,1,1,3,0.5435408096139093,0.1157894557216708,0,-1.9988098996515602
0,0,1,0,-1.2802480369298874,1,0,0,0,0,0,0,2,0,0,0,3,-0.3190486958265014,-0.983009985483905,1,0.7678277623773769
1,0,0,0,-0.0986731599168891,1,2,1,0,0,0,2,0,2,0,1,1,0.8343946890976701,0.1940561120304657,0,-1.9666554936916603
0,0,1,1,0.5939741817803856,1,2,0,2,2,0,2,2,2,2,1,1,0.6814886495976356,0.804703682475804,0,1.3547788896543873
1,0,0,0,0.8791819107145575,1,2,1,2,2,0,2,2,2,2,1,1,1.436046714086935,1.5341630372726551,0,1.7449893117406838
1,0,0,0,0.7162060656093164,1,0,1,2,2,0,2,0,2,0,1,1,0.9540602852281316,1.087173957006277,0,1.5179625099675156
1,0,0,0,-1.2802480369298874,1,0,1,2,0,0,0,0,2,0,1,3,0.6582203392389346,-0.9700390740099558,1,0.7576962010706679
0,0,0,0,1.6125732136881423,1,0,2,1,1,1,1,1,1,2,0,1,-1.4808021915930665,-0.316066894491767,0,-0.19600157798037912
0,0,0,0,-0.1394171211931994,1,2,2,1,1,1,1,1,1,0,0,2,-1.3179240190821602,-0.6976499330570247,0,5.004047760319521
1,0,0,0,-1.2395040756535771,1,2,0,0,2,0,0,0,0,0,1,3,-0.3456410505221597,-0.9570240437894968,1,0.7721023775455264
0,0,0,0,-0.9135523854430948,0,1,0,0,0,0,2,0,0,2,1,3,-1.1700040460875616,-0.8754264221191944,0,0.9582662538772657
1,0,1,0,-0.5876006952326126,1,2,1,0,0,0,0,0,0,0,1,2,0.277617262657328,-0.4311947635096927,0,0.7338227592446879
0,1,0,0,-0.8728084241667845,1,0,1,0,2,0,0,2,2,0,1,2,1.0039209502824906,-0.5131012164055653,1,0.5878738130826257
1,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,2,0,3,-1.4974224132778524,-0.881911877856169,0,1.318079331218348
0,0,0,0,1.6125732136881423,1,2,0,0,2,2,2,2,2,2,0,0,0.72470122597808,1.7943974635620732,0,1.1127541052589345
1,0,0,0,1.6125732136881423,1,2,1,0,2,2,2,2,2,2,0,0,1.4759352461304225,2.4684436727423256,0,1.5307482796993186
0,0,1,1,0.3495104141225239,1,0,0,2,0,0,2,2,2,1,1,1,0.3291399498801655,0.3989876895695595,0,1.141561662965759
0,1,1,0,1.3273654847539706,1,0,1,2,2,2,0,0,2,0,0,2,0.9839766842607472,1.6954170557668184,0,1.2772797509354152
0,1,0,0,-0.791320501614164,1,0,0,0,2,2,0,0,0,0,1,2,-0.3323448731743307,-0.6847231403295856,0,0.8652917988765143
1,1,0,0,-1.1580161531009563,1,0,1,2,0,0,0,0,0,0,0,2,0.3507462380703874,-0.8867428805990173,0,0.7657431014450717
1,0,0,0,0.3495104141225239,1,2,0,0,0,2,0,0,2,1,0,3,0.0067076491953105,0.1096348905835215,0,0.31368132723246417
1,1,0,0,-0.7098325790615434,1,0,1,0,2,0,0,0,0,0,1,2,0.3191678168692938,-0.5333958398001795,1,0.7514389386091186
1,0,0,0,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,1,3,-0.5400976442341598,-0.9859438821268218,1,0.7701194250538944
1,0,0,0,0.3902543753988342,1,2,1,2,2,2,0,0,2,1,1,2,1.1368827237607813,0.8890587258029831,0,2.278151846201284
0,0,1,0,0.7569500268856267,1,0,1,2,2,2,0,2,0,1,1,2,0.9540602852281316,1.0307240208466926,0,1.3616804072092759
0,0,1,1,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,0,2,0.1862060433910031,-0.9424427980679312,1,0.7603386036233816
1,1,1,0,-1.2802480369298874,0,1,0,0,2,0,0,2,0,0,0,2,-0.8176553463700914,-0.9896277974604096,1,0.7729969263093714
1,0,0,1,-0.0171852373642686,1,2,0,0,2,2,2,2,2,1,0,1,0.6283039402063195,0.154415418291203,0,-8.985352661596762
1,0,0,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,0,1,3,-1.494098368940895,-0.9221922934198272,0,1.0094574849941877
0,0,1,1,1.4088534073065913,0,1,0,0,2,2,2,2,2,2,1,2,-0.1744527671688605,0.8032257044677178,0,0.5701272398547862
0,0,1,1,1.1643896396487294,1,2,1,2,2,2,2,2,2,2,0,1,1.672053862010901,2.084544399985292,0,1.7902464338433595
1,0,0,0,0.7162060656093164,1,2,1,2,2,2,2,2,2,1,0,1,1.6471235294837214,1.54759719558496,0,2.1608267088164532
0,0,1,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,1,-0.6713973955439717,-0.971825883243612,1,0.7840441208159632
0,1,1,0,-0.1394171211931994,0,1,0,2,0,2,0,0,2,0,1,2,-0.6581012181961428,-0.4652985545619467,0,3.3374563366371057
1,1,0,0,-1.1987601143772668,0,1,0,0,0,2,0,0,2,0,1,2,-0.7860769251689975,-0.949038550671181,1,0.7916834563387093
1,1,0,0,-0.791320501614164,1,2,1,0,2,2,0,2,2,0,1,2,1.3994822263804054,-0.4054514749210897,1,0.5123732723896768
1,1,1,0,1.0014137945434884,1,2,1,0,2,0,0,0,2,0,1,2,0.8327326669291911,1.1656391476743673,0,1.1639935000153896
0,0,0,0,-0.0579291986405789,0,1,0,2,2,0,2,0,2,2,1,0,-0.4968850678537152,-0.3367144678584616,0,5.812517275572945
0,0,1,0,0.512486259227765,1,2,1,2,2,2,2,2,2,1,0,3,1.6122210639456702,1.2128020876935903,0,2.366506546967892
0,0,1,1,1.1643896396487294,1,2,0,2,2,2,2,2,2,2,0,3,0.7745618910324389,1.430969289185693,0,1.2289436804138731
1,0,0,0,0.7162060656093164,1,2,2,1,1,1,1,1,1,2,0,0,-1.3262341299245533,-0.4800342158962971,0,-0.670245951474741
0,1,0,0,-0.5468567339563023,1,0,1,2,2,0,2,2,2,0,1,3,1.3363253839782172,-0.1217899942348458,0,0.22270914239958445
1,0,0,0,1.082901717096109,1,0,2,1,1,1,1,1,1,2,0,3,-1.5107185906256817,-0.5222337969331416,1,-0.4822541036628467
0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,1,1,-1.3478404181147754,-0.2428077159118606,0,-0.1544746132821321
0,1,0,0,-0.6690886177852331,1,0,1,0,0,0,2,2,2,0,1,2,0.9856387064292256,-0.3406410362978542,1,0.5091119879238397
1,0,1,0,1.0014137945434884,1,0,0,2,2,0,2,0,0,2,1,2,-0.1678046784949459,0.5147993991583907,0,0.5140726061129114
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,0,-1.3295581742615106,-0.996422084422954,1,0.7783039346128854
1,1,1,0,-0.506112772679992,1,2,1,0,2,0,2,2,2,0,0,2,1.404468292885841,-0.0490822999863147,0,0.09697897906510403
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,3,0.1928541320649173,-0.97621569852136,1,0.7625207540738626
1,0,1,0,-1.1172721918246462,1,2,1,0,2,0,2,0,0,0,1,2,0.6848126939345931,-0.8304032413057079,1,0.7432416624900999
0,0,1,0,0.797693988161937,1,2,1,0,2,2,0,2,2,0,1,2,1.3379874061466956,1.4742497795120335,1,1.8481395138868104
1,1,1,0,-0.4653688114036817,1,0,0,2,2,0,0,0,2,0,1,0,0.005045627026832,-0.4162605678160473,0,0.8944745707399036
1,0,0,0,-0.7505765403378537,0,1,0,0,0,2,2,2,2,0,1,2,-0.325696784500416,-0.666788869873258,0,0.8883689191419696
0,0,0,0,-1.1172721918246462,1,0,0,0,2,0,0,0,0,0,0,0,-0.4736167574950145,-0.8993829014741411,0,0.8049810136286804
0,0,0,0,-1.076528230548336,1,0,0,2,2,0,0,0,0,0,0,3,-0.3207107179949802,-0.8649041010765519,0,0.8034198050115304
0,0,0,0,-0.9135523854430948,1,0,0,0,2,0,0,0,0,0,0,2,-0.4520104693047921,-0.7875418790712128,0,0.8620653742688615
0,0,0,1,-1.2802480369298874,1,2,2,1,1,1,1,1,1,0,0,3,-1.3096139082397669,-0.996157371943894,0,0.7780971680556058
0,0,0,0,1.4495973685829016,1,2,0,2,0,0,0,0,0,0,0,3,-0.3439790283536809,0.6196255408662242,0,0.42744665125320846
1,0,1,1,-0.5876006952326126,1,0,1,0,0,2,0,2,2,0,0,3,1.0089070167879266,-0.2220719050521461,1,0.377929956267725
0,0,0,0,-0.4246248501273714,1,2,1,0,0,0,0,0,0,1,1,1,0.3723525262606099,-0.22046157080453,0,0.5191914009234265
0,0,0,0,-0.506112772679992,1,0,0,0,0,0,0,0,0,0,1,2,-0.6797075063863649,-0.59831657528969,0,1.1821803510736473
1,0,1,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,2,0.1729098660431739,-0.9764804110004204,1,0.7627275206311425
1,1,0,0,-0.9950403079957154,1,0,1,0,2,0,0,0,0,0,1,2,0.3224918612062509,-0.7397612766008492,1,0.7434485524419927
1,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,0,1,1,-0.6630872847015785,-0.8152705112527672,1,0.8924179108320552
1,1,0,0,-0.3431369275747509,1,2,1,0,0,0,0,0,0,0,1,2,0.375676570597567,-0.2517417620801419,1,0.7336481207645628
1,0,0,0,0.1050466464646622,1,0,0,2,2,2,0,0,0,1,0,3,-0.1196060356090654,-0.1156354290966964,0,-1.1008007679292862
1,0,1,1,-0.3838808888510611,1,0,1,0,2,2,2,0,0,1,0,3,0.7313493146519946,-0.1511069012907613,0,0.39362965357045443
0,1,0,0,-1.076528230548336,1,0,1,0,0,0,0,2,2,0,1,2,0.8161124452444047,-0.7568572908734862,0,0.7030538256186524
0,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,0,0,3,-1.499084435446331,-0.9101478756225888,0,1.093842984786135
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4808021915930665,-0.9984294873891606,0,0.7798719143389239
0,0,1,1,1.5718292524118322,1,0,1,0,0,2,0,0,0,2,0,2,0.3740145484290884,1.391130061087135,0,0.8850389181602071
1,1,1,0,0.1050466464646622,1,2,1,0,0,2,0,2,2,0,1,2,1.196715521826012,0.5092183777248718,0,4.84754530356353
1,0,1,1,0.3087664528462136,1,2,0,0,0,2,0,2,2,0,1,2,0.3241538833747294,0.3231475643188162,0,1.0465760167273266
0,0,0,1,-1.2802480369298874,1,0,1,2,0,0,0,0,0,0,1,3,0.2925754621736353,-0.9748921361260592,1,0.7614869212874638
1,0,0,0,-0.3838808888510611,1,0,0,0,0,0,0,2,2,1,1,0,0.0033836048583535,-0.3412586987489947,0,0.8889702734886523
0,1,0,0,-1.1580161531009563,1,2,1,0,0,0,0,2,2,0,1,2,1.0188791497987983,-0.8326091786312094,1,0.7189961697871258
1,0,0,0,-1.1580161531009563,1,0,1,0,0,2,2,0,2,0,1,2,0.8510149107824564,-0.8500140241294165,0,0.7340260512370521
0,0,1,1,1.4495973685829016,0,1,0,0,2,2,2,2,2,2,0,1,-0.149522434641681,0.8054757605397296,0,0.5556548169835236
1,0,0,1,0.227278530293593,1,2,1,0,2,0,0,0,0,0,1,3,0.5668091199726097,0.3787151255482001,0,1.6663040061856476
1,0,1,1,0.797693988161937,1,2,2,1,1,1,1,1,1,2,0,3,-1.3295581742615106,-0.4651000202026516,0,-0.5830556919130664
1,1,1,0,-0.0171852373642686,1,2,1,0,0,0,0,0,0,0,1,2,0.3357880385540801,0.0088456141813557,1,-0.5147216761606928
1,0,1,1,-0.1394171211931994,1,0,0,0,0,2,2,2,2,2,0,3,0.3573943267443021,-0.1009880052553661,0,0.7243587042327493
1,1,1,1,0.227278530293593,1,2,1,0,2,0,0,2,2,0,0,2,1.2083496770053626,0.6434937827281509,0,2.8313003515857877
1,0,0,1,0.6347181430566958,1,2,0,2,0,2,0,2,2,1,1,1,0.4637637455269347,0.6172872473011924,0,0.9725375807416515
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,0,-1.5140426349626388,-0.998870674854261,0,0.7802165252677236
0,0,0,0,-0.4246248501273714,1,0,1,2,0,0,2,0,2,0,1,2,0.8061403122335331,-0.1751736775119832,0,0.4125375080131032
0,0,0,0,0.4309983366751445,1,2,1,2,2,2,2,2,2,2,0,1,1.6703918398424222,1.152293226855083,0,2.6735444868400933
0,1,1,0,-1.1172721918246462,1,0,1,0,0,0,0,0,0,0,1,2,0.1513035778529514,-0.8566538954791763,0,0.7667369704066048
1,0,0,0,-1.1172721918246462,1,0,1,0,0,0,0,2,0,0,1,2,0.525258565760644,-0.8240280824350084,1,0.7375356591389487
1,0,1,1,0.7569500268856267,1,2,1,2,2,0,2,2,2,1,0,1,1.504189622994559,1.5014048679889576,0,1.9834927203401977
1,0,0,0,1.5718292524118322,1,0,2,1,1,1,1,1,1,2,1,1,-1.4924363467724169,-0.4095103996000126,0,-0.26053109710972444
0,0,1,1,0.227278530293593,1,0,0,2,2,0,2,2,2,1,0,1,0.5152864327497723,0.3420745065716196,1,1.5050893990283019
1,1,1,0,-0.3431369275747509,1,0,1,0,0,2,0,2,2,0,1,2,0.9424261300487812,-0.0230522395453964,1,0.06718087647495931
1,0,1,0,0.1050466464646622,1,2,1,0,0,0,2,2,0,0,1,1,0.8875793984889861,0.4204735191199444,0,4.002731484259158
0,1,0,0,0.8791819107145575,1,2,0,2,2,0,2,2,2,1,0,0,0.5867533859943537,0.9118460583754144,1,1.0371528886829677
0,0,1,1,1.6125732136881423,0,1,0,0,2,2,2,2,2,2,1,2,-0.1594945676525527,0.8738598176302775,0,0.5419039645534348
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,2,-0.6647493068700573,-0.987598335120948,0,0.771411716036893
0,0,1,1,-0.9542963467194052,1,0,0,2,0,0,0,0,0,1,0,3,-0.5384356220656811,-0.8210500670455813,0,0.8603722207133181
1,0,0,0,1.490341329859212,0,1,0,2,2,0,2,2,2,2,1,0,-0.1578325454840742,0.8353441519270204,0,0.5605052582188892
0,0,1,0,0.797693988161937,1,2,1,0,2,0,2,2,2,0,1,1,1.2598723642282,1.2595017808744582,0,1.5789285108900322
0,1,1,0,-0.8728084241667845,1,0,1,0,0,0,2,2,0,0,1,2,0.6017115855106615,-0.6190965048959146,0,0.7093154554356269
0,1,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,2,0.1845440212225241,-0.9460164165352438,1,0.7632217070657227
0,1,1,1,-0.1801610824695097,0,1,0,0,0,0,0,2,0,0,1,2,-0.960589252859254,-0.5778013581625255,0,3.2071374696603083
0,1,0,0,-0.6283446565089229,1,2,1,0,0,2,0,0,0,0,1,1,0.5934014746682683,-0.358795900486732,0,0.5710176680425655
0,0,1,1,0.1050466464646622,1,0,2,1,1,1,1,1,1,2,1,3,-1.494098368940895,-0.6811715812355281,0,-6.484467654706854
0,0,0,0,-0.9950403079957154,1,0,2,1,1,1,1,1,1,1,1,3,-1.5157046571311177,-0.9359132235844468,0,0.9405782017711757
1,0,0,0,0.5532302205040753,1,2,1,0,2,2,0,2,0,1,1,1,1.0005969059455335,0.9439865652079716,0,1.7063177863780814
0,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,2,0.3008855730160285,-0.7818064420249087,1,0.7547965973400825
0,0,0,0,-1.2395040756535771,1,2,1,0,0,2,0,0,0,0,0,3,0.525258565760644,-0.9386265264948136,1,0.7572597338979188
1,0,1,1,1.4495973685829016,1,2,0,0,2,2,2,0,2,1,1,0,0.3657044375866952,1.3282608473103412,1,0.9162963979500207
0,0,0,0,0.4309983366751445,1,2,1,0,2,2,0,2,2,2,1,2,1.323029206630388,1.0926226222002662,1,2.5350970739912775
0,0,0,0,1.4495973685829016,1,2,0,2,2,2,2,2,2,2,1,2,0.776223913200918,1.7052555362385555,0,1.1763649501554907
0,0,0,0,0.1457906077409725,1,0,1,0,2,0,0,2,2,0,1,1,0.997272861608576,0.5657565513774765,0,3.880610418900656
1,0,1,0,1.24587756220135,1,2,1,0,2,2,0,2,2,0,1,2,1.2831406745869012,1.9057972984999012,1,1.529682656081015
0,1,0,0,-0.0171852373642686,1,0,0,0,2,0,2,0,0,0,0,0,-0.3373309396797665,-0.1999463536773656,0,11.634774047002246
0,0,1,0,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,0,1,0.6964468491139434,1.738499011733864,0,1.106035537299164
0,0,1,1,1.368109446030281,1,2,0,2,2,2,0,0,0,0,1,0,0.0881467354507637,0.981796330967068,0,0.7176299628775002
1,0,0,0,1.24587756220135,1,0,2,1,1,1,1,1,1,1,0,3,-1.472492080750673,-0.4214004017844659,0,-0.338235806285724
0,0,0,1,0.3495104141225239,1,0,2,1,1,1,1,1,1,1,1,1,-1.4808021915930665,-0.6257363762456742,0,-1.790322551093762
0,1,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,2,0.2427147971192763,-0.9755539173237096,0,0.7620038376806632
0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,2,2,0,1,2,0.8510149107824564,-0.93315580192757,1,0.7528460940602612
0,0,1,0,1.5310852911355222,1,0,2,1,1,1,1,1,1,2,0,0,-1.5073945462887242,-0.4322756727991885,0,-0.2823328493206236
0,0,0,0,-0.3838808888510611,0,1,0,0,0,0,0,2,2,0,1,2,-0.6597632403646212,-0.5675658089721984,0,1.4784945681221546
0,1,1,0,1.2866215234776603,1,0,1,2,2,2,0,0,2,1,0,0,1.070401837021636,1.829868935756138,0,1.4222278287480477
1,0,1,1,0.1865345690172827,1,2,0,2,0,2,2,0,0,2,1,1,-0.0664213262177493,-0.0020075974601117,0,-0.01076260272124516
1,0,0,1,-0.6283446565089229,1,0,0,0,0,0,0,0,0,1,0,3,-0.6713973955439717,-0.706738394838091,0,1.1247623219471985
0,1,0,0,-1.0357842692720256,1,0,1,0,0,0,0,2,2,0,1,2,0.8094643565704907,-0.7539675129770792,0,0.727919447460798
1,0,1,1,-1.1580161531009563,1,2,1,0,2,2,0,0,0,0,1,0,0.6648684279128493,-0.8432859152866368,1,0.7282160210187663
0,1,0,0,-0.4653688114036817,0,1,0,2,0,0,0,2,0,0,1,2,-0.761146592641818,-0.6367219441266719,1,1.3682093181237083
0,0,0,0,-0.9135523854430948,1,0,1,0,0,0,0,0,2,0,1,0,0.5136244105812937,-0.6341189380825801,1,0.6941243306753747
0,1,0,0,-0.6690886177852331,1,2,0,2,0,0,0,0,0,0,1,2,-0.3556131835330314,-0.6151478770832668,0,0.9193817690689211
1,0,1,0,1.2866215234776603,1,2,1,0,2,0,2,2,2,2,1,2,1.3446354948206105,2.0030350158080097,0,1.5568175871906191
1,1,1,0,-0.22090504374582,0,1,0,2,0,0,0,0,0,0,0,1,-1.1317775362125533,-0.6521635054051829,1,2.9522345635330165
1,0,1,1,0.3902543753988342,1,2,1,2,0,0,0,2,2,1,0,2,1.0737258813585928,0.764776216884226,0,1.9596864637395446
1,0,0,1,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,3,-1.4824642137615447,-0.970414083355291,0,0.8685565526968702
0,0,0,0,0.3495104141225239,1,0,1,0,2,0,2,2,2,2,1,0,1.1302346350868666,0.7393638188944482,0,2.115427149004086
1,0,1,0,1.0421577558197987,1,0,0,0,0,2,0,0,0,1,0,1,-0.4819268683374076,0.2626166441070539,0,0.2519931772713913
0,0,0,0,0.5939741817803856,1,0,2,1,1,1,1,1,1,2,1,3,-1.4708300585821945,-0.5901325478120792,0,-0.9935323216292139
1,0,0,0,-0.5876006952326126,1,0,1,0,0,0,2,0,0,0,1,0,0.3690284819236528,-0.401591084601462,0,0.6834421535911981
1,0,0,0,-1.1172721918246462,1,0,1,0,0,2,0,2,2,0,0,0,1.0537816153368496,-0.7900566476222846,1,0.7071299665411188
1,0,1,0,-0.3838808888510611,1,0,0,2,0,0,0,0,2,0,1,0,-0.1611565898210313,-0.3870539576264068,0,1.0082657638541022
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.517366679299596,-0.998914793600771,0,0.7802509863606034
1,0,1,0,1.5718292524118322,1,2,1,0,0,2,0,2,2,1,1,1,1.1252485685814309,2.064558607816248,0,1.3134751148372932
1,0,1,1,1.6125732136881423,1,2,1,2,2,2,2,2,2,2,1,1,1.5889527535869692,2.578012579699988,0,1.5986949044029908
1,0,1,1,0.0235587239120416,1,0,2,1,1,1,1,1,1,1,0,3,-1.4691680364137156,-0.7028338857719533,0,-29.833274858011855
1,0,0,0,-1.2395040756535771,1,2,1,0,0,0,0,2,0,0,1,2,0.6931228047769863,-0.9272880086417358,1,0.7481121093956765
1,0,0,1,-0.3431369275747509,0,1,0,2,0,0,2,0,0,2,0,3,-0.96557531936469,-0.6408249875521048,0,1.8675488880820146
0,0,1,1,0.960669833267178,1,2,1,0,2,2,2,0,2,1,1,1,1.1618130562879607,1.4669922457111333,0,1.5270514331880125
1,0,0,0,0.1865345690172827,1,0,1,0,2,0,0,2,2,0,1,1,1.0404854379890205,0.6015589141703666,0,3.224919205804857
0,0,0,0,0.4309983366751445,1,2,0,0,2,2,2,2,2,1,0,1,0.6748405609237209,0.6083752605061663,0,1.4115489753379624
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,3,-1.3112759304082455,-0.9961794313171493,0,0.7781143986020459
0,0,1,0,-0.3023929662984406,1,2,1,0,0,2,2,2,2,0,1,0,1.3346633618097383,0.1249440956225022,1,-0.41318452989144977
0,0,0,0,1.1643896396487294,1,2,0,2,2,2,2,2,2,2,0,2,0.8260845782552769,1.3347683624205706,0,1.1463244922234457
1,0,0,0,-0.6283446565089229,1,2,1,0,0,2,2,0,0,1,0,2,0.729687292483516,-0.3851789108997305,0,0.6130057873648214
0,0,1,0,0.3495104141225239,1,0,1,0,2,2,2,0,0,1,1,0,0.7114050486302511,0.4657834717857463,0,1.3326740862790483
1,0,0,0,-1.2802480369298874,1,0,0,0,2,0,0,0,0,0,0,3,-0.4702927131580572,-0.9850173884501112,1,0.7693957421034152
1,1,1,1,1.6125732136881423,0,1,0,2,2,2,2,2,2,2,1,0,5.956052139595392e-05,1.0804899669100076,0,0.6700408748814582
1,0,0,0,-1.2802480369298874,1,2,1,0,2,0,0,0,2,0,1,1,0.8659731102987638,-0.9672816523530788,1,0.7555423827656702
1,0,0,0,0.6347181430566958,1,2,1,0,2,2,0,2,2,2,1,0,1.4393707584238922,1.2283318864651211,0,1.9352399169648458
1,1,1,0,-0.8728084241667845,1,0,2,1,1,1,1,1,1,0,0,3,-1.4907743246039378,-0.9126185254271504,1,1.0456114997954677
0,1,1,0,0.9199258719908678,1,2,1,0,2,2,0,0,0,0,1,2,0.6864747161030716,1.1432930025670365,1,1.2428099234699923
